;cal_pre_call_number;cal_call_number;cal_eta;cal_etd;cal_rta;cal_rtd;cal_conveyance_registration;callsign;countrycode;cnvname;cal_carrier;cal_place_code;cal_last_place_code;cal_next_place_code
1078;397893;392285.0;43655,11111;43656,46875;43655,11432;43656,53093;9784037.0;IBOW;IT;GRANDE BALTIMORA;AMARSUD;FRFOS;ITSAL;ESVLC
1079;397847;392255.0;43653,0625;43653,26042;43653,06347;43653,30152;9252773.0;5BSX3;CY;FLENSBURG;SEAGOLINE;FRFOS;ITSPE;ESBCN
1080;397832;392190.0;43648,375;43648,79167;43648,375;43648,83771;9306718.0;9HZV7;MT;NEPTUNE THELISIS;PROMARMED;FRFOS;ESBCN;MAPTM
1081;397831;392236.0;43651,375;43651,72917;43651,37167;43651,78315;9451006.0;V2ER2;MH;MEDITERRANEAN SEA;PROMARMED;FRFOS;TRGEM;FRMRS
1082;397716;392189.0;43648,33333;43648,8125;43648,3339;43648,86734;9188817.0;VRHE9;HK;VIKING DRIVE;SUARDIAZ;FRFOS;MACAS;ESBCN
1083;397700;392178.0;43647,08333;43647,47917;43647,08191;43647,53416;9427964.0;DHDT2;DE;PARANA;PROMARMED;FRFOS;TRGEM;FRSET
1084;397697;392525.0;43673,08333;43674,47917;43673,08645;43674,53293;9461879.0;9V9374;SG;APL GWANGYANG;CMACGM;FRFOS;ESBCN;ITGOA
1085;397674;392489.0;43670,14583;43670,59375;43670,14654;43670,6485;9192442.0;OYVQ2;DK;NELE MAERSK;SEAGOLINE;FRFOS;ITGOA;ESBCN
1086;397645;392505.0;43670,89583;43671,85417;43670,89557;43671,90557;9220885.0;OVYB2;DK;NEXOE MAERSK;MAERSK;FRFOS;ITSPE;ESALG
1087;397644;392478.0;43668,72917;43669,58333;43668,72993;43669,64341;9315226.0;S6CH3;SG;MAERSK SEMBAWANG;MAERSK;FRFOS;ESVLC;ITGOA
1088;397643;392497.0;43670,41667;43670,88542;43670,44248;43670,9303;9318266.0;9V3931;SG;ASIATIC KING;ZIM;FRFOS;ILHFA;ITGOA
1089;397642;392306.0;43656,47917;43657,25;43656,47698;43657,29733;9318266.0;9V3931;SG;ASIATIC KING;ZIM;FRFOS;ILHFA;ITGOA
1090;397622;392639.0;43682,60417;43685,3125;43682,60391;43685,36523;9399014.0;3FUF2;PA;MSC BEATRICE;MSC;FRFOS;ITGOA;ESVLC
1091;397623;392348.0;43659,375;43659,73958;43659,37098;43659,82168;9403463.0;A8PT9;LR;SAG GOOD TIMING;MSC;FRFOS;ITSPE;DZALG
1092;397627;392523.0;43673,07292;43673,42708;43673,07337;43673,48253;9282259.0;H3MJ;PA;MSC ELA;MSC;FRFOS;ITGOA;ESBCN
1093;397626;;43672,375;43673,04167;;;9605255.0;9HA3457;MT;MSC AZOV;MSC;FRFOS;ITSPE;ESVLC
1094;397625;392518.0;43672,58333;43673,03125;43672,5798;43673,08668;9320453.0;3EKJ4;PA;MSC ROSARIA;MSC;FRFOS;ITGOA;ESVLC
1095;397624;392487.0;43669,625;43670,08333;43669,64399;43670,14336;9226932.0;HODU;PA;MSC BARBARA;MSC;FRFOS;FRLEH;ITSPE
1096;397558;392360.0;43660,5625;43662,10417;43660,56111;43662,16528;9406647.0;9HA2362;MT;CMA CGM RACINE;CMACGM;FRFOS;ESBCN;ITGOA
1097;397609;392115.0;43642,1875;43642,66667;43642,18714;43642,70988;9306718.0;9HZV7;MT;NEPTUNE THELISIS;PROMARMED;FRFOS;MAPTM;MAPTM
1098;397568;392079.0;43638,60417;43642,28125;43638,59914;43642,32639;9573634.0;P.C.I.R.;NL;ATLANTIC;NAVITRANS;FRFOS;ITPVE;GFQKR
1099;397563;392133.0;43643,69792;43645,45833;43643,6944;43645,51277;9227912.0;IBTF;IT;GRANDE ITALIA;AMARSUD;FRFOS;ITCVV;ITSVN
1100;397531;392693.0;43687,0625;43687,375;43687,0619;43687,44947;9337028.0;CQFI;PT;SPINEL;ARKAS;FRFOS;ITGOA;ESBCN
1101;397529;392442.0;43666,39583;43666,95833;43666,39265;43667,00454;9343089.0;9HA38;MT;SINE A;ARKAS;FRFOS;ESBCN;GRPIR
1102;397530;392519.0;43672,6875;43673,32292;43672,68713;43673,38256;9491850.0;TCZK8;TR;GULBENIZ A;ARKAS;FRFOS;ESBCN;GRPIR
1103;397486;392513.0;43671,91667;43672,71875;43671,90208;43672,77431;9679555.0;D5FM2;LR;PAXI;HAPAG;FRFOS;FRLEH;ITGOA
1104;397475;392256.0;43653,09375;43653,52083;43653,11297;43653,56769;9327580.0;LYBD;LT;KANTATA;MSC;FRFOS;DZALG;ITSPE
1105;397440;;43650,08333;43650,75;;;9372872.0;A8RH4;LR;BURGUNDY;MSC;FRFOS;ITGOA;ESVLC
1106;397437;392414.0;43664,66667;43665,47917;43664,66892;43665,53403;9349514.0;A6QD;AE;AL BAHIA;HAPAG;FRFOS;FRLEH;ITGOA
1107;397421;392784.0;43694,64583;43697,3125;43694,67708;43697,36458;9525912.0;9HA2982;MR;AL RIFFA;HAPAG;FRFOS;ITGOA;GRPIR
1108;397418;392813.0;43697,0625;43697,94792;43697,06523;43698,00992;9450416.0;DGWF2;DE;VIENNA EXPRESS;HAPAG;FRFOS;ESALG;ITGOA
1109;397417;392642.0;43683,08333;43684,45833;43683,11458;43684,51736;9343728.0;DGZL;DE;BREMEN EXPRESS;HAPAG;FRFOS;ESALG;ITGOA
1110;397414;392156.0;43645,47222;43646,22917;43645,47763;43646,27969;9318761.0;5BWS4;CY;ADILIA I;SEAGOLINE;FRFOS;ITSPE;ESBCN
1111;397410;392477.0;43668,70833;43670,09375;43668,70972;43670,16042;9295268.0;DCUJ2;DE;CHICAGO EXPRESS;HAPAG;FRFOS;USMIA;ITGOA
1112;397390;392537.0;43674,52083;43675,58333;43674,52049;43675,63318;9350018.0;A8NM5;LR;APL MINNESOTA;CMACGM;FRFOS;ESBCN;ITGOA
1113;397391;392631.0;43682,0625;43682,95833;43682,06334;43683,00208;9409194.0;2DMF2;GB;CMA CGM LAMARTINE;CMACGM;FRFOS;ESBCN;ITGOA
1114;397380;392407.0;43664,35417;43665,47917;43664,35962;43665,53005;9344954.0;V5028;SG;MAERSK VALENCIA;SEAGOLINE;FRFOS;ITGOA;ESBCN
1115;397378;392464.0;43667,98958;43668,6875;43667,98889;43668,74012;9484560.0;A8VL6;LR;CAP JACKSON;MAERSK;FRFOS;ITGOA;ESBCN
1116;397379;392417.0;43664,82639;43666,34375;43664,82691;43666,38953;9220897.0;OWVI2;DK;NYSTED MAERSK;MAERSK;FRFOS;ITSPE;ESALG
1117;397361;392235.0;43651,35417;43652;43651,35626;43652,05661;9309447.0;3EEB3;PA;MSC RANIA;MSC;FRFOS;ITSPE;ESVLC
1118;397350;;43669,08333;43669,45833;;;9300805.0;VRBX7;HK;OOCL EUROPE;OOCL;FRFOS;ESALG;ITGOA
1119;397313;392494.0;43670,35417;43671,75;43670,35417;43671,80556;9665607.0;9V2229;SG;THALASSA PATRIS;EVERGREEN;FRFOS;ITGOA;ESVLC
1120;397294;392034.0;43635,65625;43635,97917;43635,65488;43636,03341;9141780.0;CQYM;PT;MSC GIANNINA;MSC;FRFOS;ESALG;ITGIT
1121;397285;392575.0;43677,11458;43677,67708;43677,11486;43677,72964;9232589.0;DDSC2;DE;GLASGOW EXPRESS;HAPAG;FRFOS;ITGOA;ESAGP
1122;397283;392057.0;43637,375;43637,78125;43637,3852;43637,82209;9306718.0;9HZV7;MT;NEPTUNE THELISIS;PROMARMED;FRFOS;MAPTM;MAPTM
1123;397281;392396.0;43663,60417;43664,8125;43663,60266;43664,86309;9626041.0;VRLX5;HK;GENOA EXPRESS;HAPAG;FRFOS;ITGOA;ESAGP
1124;397282;392500.0;43670,60417;43671,47917;43670,61301;43671,53635;9610157.0;VRLU9;HK;LIVORNO EXPRESS;HAPAG;FRFOS;ITGOA;ESAGP
1125;397279;392210.0;43649,65625;43650,0625;43649,66767;43650,12225;9626053.0;VRLX6;HK;BARCELONA EXPRESS;HAPAG;FRFOS;ITGOA;ESAGP
1126;397207;391991.0;43632,25;43633,28125;43632,25203;43633,33282;9303766.0;V2CD6;AG;ADELHEID S;MSC;FRFOS;ESVLC;ITSPE
1127;397259;392466.0;43668,125;43668,86458;43668,12556;43668,9128;9229843.0;DHEB;DE;NINGBO EXPRESS;HAPAG;FRFOS;ESBCN;ITGOA
1128;397255;392637.0;43682,3125;43682,75;43682,31221;43682,81904;9224300.0;VRBH6;HK;SEASPAN HAMBURG;HAPAG;FRFOS;ITGOA;ESBCN
1129;397251;392266.0;43654,07292;43654,625;43654,07236;43654,69167;9193288.0;DGAF;DE;DALLAS EXPRESS;HAPAG;FRFOS;ITGOA;ESBCN
1130;397253;392559.0;43676,08333;43676,65625;43676,08333;43676,70764;9200823.0;VRMW7;HK;HALIFAX EXPRESS;HAPAG;FRFOS;ITGOA;ESBCN
1131;397252;392365.0;43661,10417;43661,96875;43661,0975;43662,03306;9143544.0;DGSE;DE;KOBE EXPRESS;HAPAG;FRFOS;ITGOA;ESBCN
1132;397245;392543.0;43675,0625;43678,02083;43675,06597;43678,07351;9757230.0;3FFG9;PA;YM WELLSPRING;ONE;FRFOS;ITGOA;GRPIR
1133;397227;392389.0;43663,10417;43663,5625;43663,10655;43663,62733;9229300.0;D5JQ4;LR;CATHERINE C;MSC;FRFOS;FRLEH;ITSPE
1134;397195;392339.0;43659,13542;43662,72917;43659,13098;43662,77722;9741449.0;7KBK;PA;NYK OWL;ONE;FRFOS;ITGOA;GRPIR
1135;397197;392610.0;43680,0625;43682,97917;43680,05556;43683,0375;9741413.0;H3BL;PA;NYK HAWK;ONE;FRFOS;ITGOA;GRPIR
1136;397196;392430.0;43665,54167;43667,04167;43665,54671;43667,10318;9741372.0;7KDP;PA;ONE BLUE JAY;ONE;FRFOS;ITGOA;GRPIR
1137;397198;392701.0;43687,75;43689,33333;43687,74936;43689,41432;9689603.0;7JUR;JP;MACKINAC BRIDGE;ONE;FRFOS;ITGOA;GRPIR
1138;397127;392379.0;43662,0625;43663,0625;43662,0624;43663,13475;9315240.0;S6CH5;SG;MAERSK SENANG;MAERSK;FRFOS;ESVLC;ITGOA
1139;397126;392317.0;43657,47917;43657,86458;43657,47707;43657,9102;9289180.0;9V9863;SG;SAFMARINE CAMEROUN;MAERSK;FRFOS;ITSPE;ESALG
1140;397052;;43637,5;43640,70833;;;9204702.0;PJFB;NL;TRACER;NAVITRANS;FRFOS;BJCOO;BJCOO
1141;397119;392364.0;43661,0625;43664,3125;43661,06398;43664,38214;9842061.0;D5TL3;LR;MSC JOSSELINE;MSC;FRFOS;ITGOA;ESVLC
1142;397117;392529.0;43673,36458;43675,28125;43673,36501;43675,34582;9484479.0;A8ZV6;LR;MSC TRIESTE;MSC;FRFOS;ITSPE;ITGOA
1143;397118;392165.0;43646,08333;43646,40625;43646,08726;43646,45828;9327580.0;LYBD;LT;KANTATA;MSC;FRFOS;DZALG;ITSPE
1144;397099;392135.0;43643,8125;43644,02083;43643,81435;43644,06924;9175781.0;VRDG3;HK;ANTWERP;SEAGOLINE;FRFOS;ITSPE;ESBCN
1145;397098;392327.0;43658,125;43658,77083;43658,11993;43658,82914;9236652.0;9HA4334;MT;Kent Trader;SEAGOLINE;FRFOS;ESBCN;GRPIR
1146;397093;392028.0;43635,35069;43635,875;43635,35547;43635,92807;9438717.0;SVBS2;GR;NEPTUNE KEFALONIA;PROMARMED;FRFOS;TRGEM;FRSET
1147;397080;392158.0;43645,57292;43647,72917;43645,57088;43647,77619;8912388.0;LXNR;LU;MARFRET NIOLON;NAVIMED;FRFOS;DZMOS;DZALG
1148;397050;392440.0;43666,07292;43666,5625;43666,06946;43666,62009;9103685.0;3FVZ7;PA;MSC BRIANNA;MSC;FRFOS;ITGOA;ESVLC
1149;397048;394041.0;43792,73958;43793,08333;43792,77535;43793,15604;9127021.0;D5ND3;LR;AVRA MITERAS;MSC;FRFOS;ESBCN;ESVLC
1150;397049;392421.0;43665,0625;43665,69792;43665,06634;43665,77659;9618290.0;3FIF7;PA;MSC ADELAIDE;MSC;FRFOS;ITSPE;ESVLC
1151;397047;392453.0;43667,36458;43667,8125;43667,36171;43667,85875;9231248.0;CQIM9;PT;MSC INDIA;MSC;FRFOS;ITLIV;ESVLC
1152;397044;392267.0;43654,08333;43654,64583;43654,09002;43654,69734;9349526.0;A9HX;LR;MAYSSAN;HAPAG;FRFOS;ESBCN;ITGOA
1153;397041;392281.0;43654,79167;43656;43654,80038;43656,04883;9450416.0;DGWF2;DE;VIENNA EXPRESS;HAPAG;FRFOS;ESALG;ITGOA
1154;397042;392293.0;43655,70833;43656,75;43655,70294;43656,80573;9610169.0;VRLX4;HK;DETROIT EXPRESS;HAPAG;FRFOS;ITGOA;ESAGP
1155;397040;392471.0;43668,36458;43670,39583;43668,36534;43670,48688;9404651.0;3FQT9;PA;MSC CAMILLE;MSC;FRFOS;ITGOA;ESVLC
1156;396919;392330.0;43658,375;43659,53125;43658,35832;43659,59421;9622617.0;VRLQ4;HK;OOCL FRANCE;OOCL;FRFOS;ESBCN;ITGOA
1157;396911;392225.0;43650,66667;43651,5625;43650,65882;43651,61139;9635664.0;V7ZT7;MH;MARY;CMACGM;FRFOS;FRLEH;ITGOA
1158;396912;392321.0;43657,66667;43658,02083;43657,66179;43658,06865;9221815.0;DASO;DE;BUXCLIFF;CMACGM;FRFOS;FRLEH;ITGOA
1159;396888;;43635,08333;43635,75;;;9227924.0;IBTD;IT;GRANDE SPAGNA;AMARSUD;FRFOS;ITSVN;TRGEM
1160;396889;392082.0;43638,71875;43639,70833;43638,72192;43639,75329;9030852.0;ICFI;IT;FIDES;AMARSUD;FRFOS;ITSAL;TRGEM
1161;396864;392188.0;43648,09375;43649,02083;43648,09306;43649,07917;9299630.0;5BLX5;FR;CMA CGM NABUCCO;CMACGM;FRFOS;ESALG;ITGOA
1162;396829;392248.0;43652,48958;43654,125;43652,49028;43654,2;9820908.0;HPFB;PA;YM WELLBEING;CLB;FRFOS;ITGOA;GRPIR
1163;396709;392278.0;43654,69792;43655;43654,69983;43655,09943;9252577.0;DCPX2;DE;NORTHERN MONUMENT;MAERSK;FRFOS;ESVLC;ITGOA
1164;396710;392208.0;43649,58333;43650,58333;43649,57053;43650,6374;9344681.0;A8OH5;LR;SAN ALVARO;SEAGOLINE;FRFOS;ITGOA;ESBCN
1165;396707;392184.0;43647,4375;43648,35417;43647,44095;43648,43352;9315214.0;S6CH2;SG;MAERSK SERANGOON;MAERSK;FRFOS;ESVLC;ITGOA
1166;396708;392230.0;43651,08333;43651,4375;43651,07661;43651,49786;9356139.0;OZDK2;DK;MAERSK NORFOLK;MAERSK;FRFOS;ITSPE;ESALG
1167;396703;392241.0;43651,66667;43653,25;43651,66696;43653,30481;9399222.0;9HA2146;MT;CMA CGM TITAN;CMACGM;FRFOS;ESBCN;ITGOA
1168;396704;392450.0;43667,08333;43668,0625;43667,08616;43668,1295;9399208.0;9HA2057;MT;CMA CGM LEO;CMACGM;FRFOS;ESBCN;ITGOA
1169;396701;392044.0;43636,58333;43637,26042;43636,58603;43637,34473;9293789.0;CQIH4;PT;CONTI COURAGE;MSC;FRFOS;ITSPE;ESVLC
1170;396668;392024.0;43635,09028;43635,20833;43635,08416;43635,2738;9164249.0;VRFC3;HK;MAERSK ARIZONA;SEAGOLINE;FRFOS;ITSPE;ESBCN
1171;396665;392246.0;43652,08333;43652,53125;43652,08012;43652,60395;9074042.0;VQEV9;GB;MSC MESSINA;MSC;FRFOS;ITGOA;ESBCN
1172;396663;;43656,96528;43658,04167;;;9309459.0;3EEI3;PA;MSC SILVANA;MSC;FRFOS;ITSPE;ESVLC
1173;396666;392337.0;43659,07292;43659,4375;43659,07593;43659,50037;9349825.0;3ESE2;PA;MSC NURIA;MSC;FRFOS;ITGOA;ESBCN
1174;396656;392284.0;43655,08333;43655,625;43655,09637;43655,68679;9267649.0;HPLO;LR;MSC PHOENIX;MSC;FRFOS;FRLEH;ITSPE
1175;396661;392312.0;43657,08333;43657,61458;43657,08672;43657,66231;9349796.0;D5BL4;LR;MSC MONTEREY;MSC;FRFOS;ITGOA;ESCAS
1176;396659;392213.0;43650,09375;43650,97917;43650,09521;43651,04992;9372872.0;A8RH4;LR;BURGUNDY;MSC;FRFOS;ITGOA;ESVLC
1177;396655;392070.0;43638,0625;43638,3125;43638,06627;43638,35572;9403463.0;A8PT9;LR;SAG GOOD TIMING;MSC;FRFOS;DZALG;ITSPE
1178;396621;;43659,83333;43661,75;;;9337028.0;CQFI;PT;SPINEL;ARKAS;FRFOS;ITGOA;ESBCN
1179;396620;392259.0;43653,33333;43653,75;43653,33301;43653,80984;9491850.0;TCZK8;TR;GULBENIZ A;ARKAS;FRFOS;ESBCN;GRPIR
1180;396595;391872.0;43623,375;43623,875;43623,37488;43623,91807;9306718.0;9HZV7;MT;NEPTUNE THELISIS;PROMARMED;FRFOS;ESVLC;FRSET
1181;396592;391916.0;43626,75;43627,66667;43626,75197;43627,72343;9451006.0;V2ER2;MH;MEDITERRANEAN SEA;PROMARMED;FRFOS;TRGEM;FRSET
1182;396504;392147.0;43644,64583;43645,75;43644,66521;43645,80684;9410727.0;2BSD4;GB;CMA CGM ANDROMEDA;CMACGM;FRFOS;ESBCN;ITGOA
1183;396503;391822.0;43619,11458;43622,52083;43619,10815;43622,5814;9207261.0;TCDR;TR;DENIZHAN BAYRAKTAR;AGENA;FRFOS;DZALG;TRGEM
1184;396439;392198.0;43648,95833;43649,61458;43648,95968;43649,68203;9200809.0;VRNE9;HK;SINGAPORE EXPRESS;HAPAG;FRFOS;ITGOA;ESBCN
1185;396437;392094.0;43640,08333;43640,73958;43640,09303;43640,79443;9354167.0;9V5990;SG;X-PRESS ANNAPURNA;HAPAG;FRFOS;ESBCN;ITGOA
1186;396435;391997.0;43633,09375;43633,60417;43633,09438;43633,67547;9143556.0;ZCEV4;DE;DUESSELDORF EXPRESS;HAPAG;FRFOS;ITGOA;ESBCN
1187;396436;392139.0;43644,07292;43644,82292;43644,07207;43644,87263;9143568.0;DPLE;DE;LONDON EXPRESS;HAPAG;FRFOS;ITGOA;ESBCN
1188;396433;392119.0;43642,52083;43643,03125;43642,51809;43643,08043;9192442.0;OYVQ2;DK;NELE MAERSK;SEAGOLINE;FRFOS;ITGOA;ESBCN
1189;396410;392114.0;43642,125;43642,5;43642,12132;43642,54495;9318266.0;9V3931;SG;ASIATIC KING;ZIM;FRFOS;ILHFA;ITGOA
1190;396409;391927.0;43628,10417;43628,5625;43628,10527;43628,60346;9318266.0;9V3931;SG;ASIATIC KING;ZIM;FRFOS;ILHFA;ITGOA
1191;396407;391788.0;43616,16667;43616,875;43616,16326;43616,91566;9306718.0;9HZV7;MT;NEPTUNE THELISIS;PROMARMED;FRFOS;ESBCN;FRSET
1192;396406;392153.0;43645,25;43645,88542;43645,2353;43645,94433;8715871.0;H3XG;PA;MSC PILAR;MSC;FRFOS;ITGOA;ESBCN
1193;396405;392191.0;43648,39583;43648,91667;43648,39606;43649,00176;9285665.0;LXYO;LU;E.R. YOKOHAMA;MSC;FRFOS;FRLEH;ITSPE
1194;396404;392265.0;43654,05208;43656,4375;43654,04792;43656,50069;9461441.0;A8YD3;LR;MSC BARI;MSC;FRFOS;ITGOA;ESVLC
1195;396352;391985.0;43631,78125;43632,375;43631,78104;43632,42969;9337028.0;CQFI;PT;SPINEL;ARKAS;FRFOS;ILHFA;ESBCN
1196;396353;392140.0;43644,08333;43644,77083;43644,09002;43644,82742;9343089.0;9HA38;MT;SINE A;ARKAS;FRFOS;ESBCN;GRPIR
1197;396152;391758.0;43613,5625;43614,79167;43613,56867;43614,85502;9620968.0;HZEX;SA;BAHRI TABUK;AGENA;FRFOS;CASJB;ITCAG
1198;396347;392127.0;43643,16667;43643,77083;43643,17138;43643,81968;9192478.0;OZWP2;DK;NORA MAERSK;MAERSK;FRFOS;ITSPE;MAPTM
1199;396346;392103.0;43640,625;43641,32292;43640,62343;43641,39515;9085558.0;D5RL4;LR;MAERSK KARLSKRONA;MAERSK;FRFOS;ESVLC;ITGOA
1200;396300;391968.0;43630,66667;43630,89583;43630,6588;43630,95525;9390472.0;V2CQ4;AG;JSP BORA;MSC;FRFOS;DZALG;ITSPE
1201;396294;;43629,08333;43629,45833;;;9330238.0;D5EVF4;LR;VEGA EPSILON;MSC;FRFOS;ESBCN;DZBJA
1202;396239;391841.0;43621,19792;43622,46875;43621,20138;43622,51957;9293272.0;ICCK;IT;GRANDE DETROIT;AMARSUD;FRFOS;ITSVN;TRIZT
1203;396200;391999.0;43633,17708;43633,94792;43633,17715;43633,99797;9222273.0;DIHN;DE;CONTI PARIS;HAPAG;FRFOS;ESBCN;ITGOA
1204;396199;;43643,75;43644,41667;;;9349540.0;HZZH;SA;JAZAN;HAPAG;FRFOS;FRLEH;ITGOA
1205;396198;391954.0;43629,66667;43630,3125;43629,66751;43630,3625;9349552.0;D5IJ4;LR;AL HILAL;HAPAG;FRFOS;FRLEH;ITGOA
1206;396196;392122.0;43642,67708;43643,03125;43642,68713;43643,09189;9165358.0;ZCBP6;BM;MISSISSAUGA EXPRESS;HAPAG;FRFOS;ITGOA;ESAGP
1207;396195;392017.0;43634,52083;43635,04167;43634,51475;43635,11315;9108130.0;ZCBD4;BM;VALENCIA EXPRESS;HAPAG;FRFOS;ITGOA;ESAGP
1208;396193;391851.0;43621,86458;43622,34375;43621,8659;43622,40929;9626041.0;VRLX5;HK;GENOA EXPRESS;HAPAG;FRFOS;ITGOA;ESAGP
1209;396194;391925.0;43627,80208;43628,45833;43627,80638;43628,50424;9610157.0;VRLU9;HK;LIVORNO EXPRESS;HAPAG;FRFOS;ITGOA;ESAGP
1210;396183;392149.0;43645,08333;43646,91667;43645,07964;43646,96944;9525883.0;9HA2952;MT;ALULA;HAPAG;FRFOS;ITGOA;GRPIR
1211;396180;391715.0;43610,08333;43610,4375;43610,08959;43610,48637;9306718.0;9HZV7;MT;NEPTUNE THELISIS;PROMARMED;FRFOS;ESBCN;MAPTM
1212;396172;;43614,375;43614,58333;;;9427964.0;DHDT2;DE;PARANA;PROMARMED;FRFOS;TRGEM;FRSET
1213;396161;392029.0;43635,45833;43636,0625;43635,46095;43636,12083;9344954.0;V5028;SG;MAERSK VALENCIA;SEAGOLINE;FRFOS;ITGOA;ESBCN
1214;396158;392064.0;43637,66667;43638,36458;43637,66098;43638,42368;9064384.0;VRRR3;HK;MAERSK TAASINGE;MAERSK;FRFOS;ITSPE;ESALG
1215;396160;391921.0;43627,375;43627,51042;43627,369;43627,56398;9175781.0;VRDG3;HK;ANTWERP;SEAGOLINE;FRFOS;ITSPE;ESBCN
1216;396159;391813.0;43618,08333;43618,25;43618,08426;43618,29966;9134139.0;DGGW;DE;SVEN;SEAGOLINE;FRFOS;ITSPE;ESBCN
1217;396149;392092.0;43639,64583;43640,52083;43639,64758;43640,57781;9281267.0;H3RF;PA;MSC ORNELLA;MSC;FRFOS;ITGIT;ESBCN
1218;396148;392132.0;43643,64583;43644,04167;43643,64201;43644,09378;9710438.0;CQZK;PT;MSC CHANNE;MSC;FRFOS;ITSPE;ESVLC
1219;396146;392126.0;43643,08333;43643,47917;43643,08355;43643,53561;9110377.0;3EZB4;PA;MSC SAMANTHA;MSC;FRFOS;ITGOA;ESVLC
1220;396147;392107.0;43641,36458;43641,79167;43641,36597;43641,85764;9267637.0;D5HF9;LR;MSC PEGASUS;MSC;FRFOS;FRLEH;ITSPE
1221;396145;391934.0;43628,375;43628,83333;43628,36565;43628,88005;9336347.0;D5HV8;LR;VEGA ZETA;MSC;FRFOS;ESVLC;DZALG
1222;396144;392182.0;43647,35417;43649,48958;43647,35486;43649,56111;9461398.0;3FDM4;PA;MSC ROSA M;MSC;FRFOS;ITGOA;ESVLC
1223;396102;392398.0;43663,66667;43664,92708;43663,66513;43664,97696;9467304.0;VRKD5;HK;CSCL URANUS;COSCO;FRFOS;ITGOA;ESVLC
1224;396101;392297.0;43656,04167;43657,45833;43656,04061;43657,50265;9355551.0;VREC4;HK;COSCO PACIFIC;COSCO;FRFOS;ITGOA;ESVLC
1225;396100;392227.0;43650,75;43652,44792;43650,7526;43652,50763;9466867.0;VRHM7;HK;CSCL STAR;COSCO;FRFOS;ITGOA;ESVLC
1226;396095;392207.0;43649,5;43649,97917;43649,50135;43650,03125;9326952.0;CQBP;PT;TROUPER;COSCO;FRFOS;ILHFA;ITGOA
1227;396096;392408.0;43664,36458;43665;43664,36906;43665,03514;9326952.0;CQBP;PT;TROUPER;COSCO;FRFOS;ILHFA;ITGOA
1228;396094;392025.0;43635,125;43635,64583;43635,12242;43635,68958;9326952.0;CQBP;PT;TROUPER;COSCO;FRFOS;ILHFA;ITGOA
1229;396090;392007.0;43633,64583;43634,48958;43633,64606;43634,56957;9315238.0;S6CH4;SG;MAERSK SEBAROK;MAERSK;FRFOS;ESVLC;ITGOA
1230;396088;392052.0;43637,125;43637,64583;43637,1247;43637,68889;9236652.0;9HA4334;MT;Kent Trader;SEAGOLINE;FRFOS;ESBCN;GRPIR
1231;396065;391896.0;43624,97917;43627,14583;43624,97911;43627,21676;9706748.0;H9VD;PA;MANCHESTER BRIDGE;ONE;FRFOS;ITGOA;GRPIR
1232;396008;391755.0;43613,36458;43614,39583;43613,35529;43614,46421;9227924.0;IBTD;IT;GRANDE SPAGNA;AMARSUD;FRFOS;ITSVN;TRIZT
1233;395990;391974.0;43631,34375;43631,75;43631,33986;43631,79968;9491850.0;TCZK8;TR;GULBENIZ A;ARKAS;FRFOS;ESBCN;GRPIR
1234;395989;391897.0;43625,03125;43625,86458;43625,0311;43625,91164;9343089.0;9HA38;MT;SINE A;ARKAS;FRFOS;ESBCN;GRPIR
1235;395952;392065.0;43637,67361;43639,17708;43637,67917;43639,23645;9410791.0;2DD09;GB;CMA CGM GEMINI;CMACGM;FRFOS;ESBCN;ITGOA
1236;395955;392051.0;43637,08333;43637,95833;43637,08333;43638,01181;9250971.0;9HA3804;MT;PERFORMANCE;CMACGM;FRFOS;FRLEH;ITGOA
1237;395950;392012.0;43634,08333;43634,95833;43634,0869;43635,01162;9299783.0;FMEL;FR;CMA CGM TOSCA;CMACGM;FRFOS;ESALG;ITGOA
1238;395945;391904.0;43625,58333;43626,8125;43625,57971;43626,86508;9409194.0;2DMF2;GB;CMA CGM LAMARTINE;CMACGM;FRFOS;ESBCN;ITGOA
1239;395946;391979.0;43631,38542;43633,0625;43631,38201;43633,11527;9410777.0;2CXY9;GB;CMA CGM CENTAURUS;CMACGM;FRFOS;ESBCN;ITGOA
1240;395942;391798.0;43617;43617,75;43616,99352;43617,79818;9350018.0;A8NM5;LR;APL MINNESOTA;CMACGM;FRFOS;ESVLC;ESBCN
1241;395937;391824.0;43619,125;43620,59375;43619,1224;43620,65745;9193290.0;DGTX;DE;TOKYO EXPRESS;HAPAG;FRFOS;ITGOA;ESBCN
1242;395936;391951.0;43629,41667;43629,9375;43629,40892;43629,98132;9220897.0;OWVI2;DK;NYSTED MAERSK;MAERSK;FRFOS;ITSPE;MAPTM
1243;395935;;43614,95833;43615,5;;;9164249.0;VRFC3;HK;MAERSK ARIZONA;SEAGOLINE;FRFOS;ITSPE;ESBCN
1244;395917;391669.0;43607,20833;43608,46875;43607,20878;43608,52265;9287417.0;IBHA;IT;GRANDE ANVERSA;AMARSUD;FRFOS;ITSVN;TRGEM
1245;395918;;43639,375;43639,75;;;9702273.0;CQZF;PT;MSC ANTONELLA;MSC;FRFOS;FRLEH;ITSPE
1246;395906;391691.0;43608,08333;43608,40278;43608,09223;43608,45394;9438717.0;SVBS2;GR;NEPTUNE KEFALONIA;PROMARMED;FRFOS;FRSET;ESBCN
